parameter_number, 3
data_type_number, 19
land_after_complete, 0
cmd_freq, 15
traj_poly_order, 4
coef_z_1_ts, 9.3576, 10.3934, 11.4265, 12.4593, 13.4903, 14.5258, 15.558, 16.5878, 17.6171, 18.6502, 19.6825, 20.7256, 21.7621, 22.8218, 23.8711, 24.925, 25.9665, 26.9998, 28.0335, 29.0667, 30.1081, 31.1461
cmd_offboard_ts, 0.265146, 0.331753, 0.398396, 0.465061, 0.531736, 0.598404, 0.665067, 0.731745, 0.798413, 0.865063, 0.931739, 0.998401, 1.06509, 1.13175, 1.19842, 1.26507, 1.33173, 1.39839, 1.46506, 1.53176, 1.59845, 1.66508, 1.73177, 1.79845, 1.8651, 1.93174, 1.99841, 2.06506, 2.13172, 2.1984, 2.26505, 2.3318, 2.3984, 2.46507, 2.53171, 2.59839, 2.66507, 2.73173, 2.79842, 2.86509, 2.93175, 2.9984, 3.06506, 3.13174, 3.19841, 3.26506, 3.33176, 3.3984, 3.46505, 3.53175, 3.59839, 3.66505, 3.73173, 3.79838, 3.86507, 3.93173, 3.99839, 4.06504, 4.13172, 4.19843, 4.26508, 4.33175, 4.3984, 4.46505, 4.53175, 4.5984, 4.66508, 4.73174, 4.7984, 4.86505, 4.93172, 4.99838, 5.06508, 5.13173, 5.19842, 5.26507, 5.33171, 5.39838, 5.46505, 5.53172, 5.5984, 5.66506, 5.73174, 5.79839, 5.86507, 5.93173, 5.9984, 6.06505, 6.13176, 6.19839, 6.26504, 6.33173, 6.39841, 6.46508, 6.53173, 6.5984, 6.66504, 6.73172, 6.7984, 6.86506, 6.93173, 6.9984, 7.06509, 7.13174, 7.19837, 7.26505, 7.33172, 7.39838, 7.46507, 7.53175, 7.59842, 7.66508, 7.73175, 7.79841, 7.86504, 7.93172, 7.9984, 8.06508, 8.13175, 8.19843, 8.26508, 8.33173, 8.39841, 8.46507, 8.53176, 8.59841, 8.66507, 8.73174, 8.7984, 8.86507, 8.93174, 8.99841, 9.06507, 9.13173, 9.1984, 9.26504, 9.33174, 9.39839, 9.46508, 9.53172, 9.59842, 9.66507, 9.73171, 9.7984, 9.86508, 9.93174, 9.99841, 10.0651, 10.1317, 10.1984, 10.2651, 10.3317, 10.3984, 10.4651, 10.5317, 10.5984, 10.6651, 10.7317, 10.7984, 10.8651, 10.9317, 10.9984, 11.0651, 11.1317, 11.1984, 11.2651, 11.3317, 11.3984, 11.4651, 11.5317, 11.5984, 11.6651, 11.7317, 11.7984, 11.8651, 11.9317, 11.9984, 12.0651, 12.1317, 12.1984, 12.2651, 12.3318, 12.3984, 12.4651, 12.5317, 12.5984, 12.6651, 12.7317, 12.7984, 12.8651, 12.9318, 12.9984, 13.0651, 13.1318, 13.1984, 13.2651, 13.3317, 13.3984, 13.4651, 13.5318, 13.5984, 13.6651, 13.7317, 13.7984, 13.8651, 13.9317, 13.9984, 14.065, 14.1317, 14.1984, 14.2651, 14.3317, 14.3984, 14.465, 14.5318, 14.5984, 14.6651, 14.7317, 14.7984, 14.8651, 14.9317, 14.9984, 15.065, 15.1317, 15.1984, 15.265, 15.3317, 15.3984, 15.4651, 15.5318, 15.5984, 15.6651, 15.7317, 15.7984, 15.8651, 15.9317, 15.9984, 16.0651, 16.1317, 16.1984, 16.2651, 16.3317, 16.3984, 16.465, 16.5317, 16.5984, 16.6651, 16.7317, 16.7984, 16.8651, 16.9317, 16.9984, 17.0651, 17.1317, 17.1984, 17.2651, 17.3317, 17.3984, 17.4651, 17.5317, 17.5984, 17.6651, 17.7317, 17.7984, 17.8651, 17.9317, 17.9984, 18.0651, 18.1317, 18.1984, 18.2651, 18.3317, 18.3984, 18.4651, 18.5317, 18.5984, 18.6651, 18.7317, 18.7984, 18.865, 18.9318, 18.9984, 19.0651, 19.1317, 19.1984, 19.2651, 19.3317, 19.3984, 19.4651, 19.5318, 19.5984, 19.6651, 19.7318, 19.7984, 19.8651, 19.9318, 19.9984, 20.0651, 20.1318, 20.1984, 20.2651, 20.3318, 20.3984, 20.4651, 20.5317, 20.5984, 20.6651, 20.7317, 20.7984, 20.8651, 20.9318, 20.9984, 21.0651, 21.1317, 21.1984, 21.2651, 21.3318, 21.3984, 21.4651, 21.5318, 21.5984, 21.6651, 21.7317, 21.7984, 21.8651, 21.9317, 21.9984, 22.0651, 22.1318, 22.1984, 22.2651, 22.3317, 22.3984, 22.4651, 22.5317, 22.5984, 22.6651, 22.7317, 22.7984, 22.865, 22.9317, 22.9984, 23.0651, 23.1317, 23.1984, 23.2651, 23.3317, 23.3984, 23.4651, 23.5317, 23.5984, 23.6651, 23.7317, 23.7984, 23.8651, 23.9317, 23.9984, 24.0651, 24.1317, 24.1984, 24.2651, 24.3317, 24.3984, 24.4651, 24.5317, 24.5984, 24.6651, 24.7317, 24.7984, 24.8651, 24.9317, 24.9984, 25.0651, 25.1317, 25.1984, 25.2651, 25.3317, 25.3984, 25.4651, 25.5318, 25.5984, 25.6651, 25.7317, 25.7984, 25.8651, 25.9318, 25.9985, 26.0651, 26.1317, 26.1984, 26.2651, 26.3317, 26.3984, 26.4651, 26.5318, 26.5984, 26.6651, 26.7317, 26.7984, 26.8651, 26.9317, 26.9984, 27.0651, 27.1317, 27.1984, 27.2651, 27.3318, 27.3984, 27.4651, 27.5318, 27.5984, 27.6651, 27.7317, 27.7984, 27.8651, 27.9317, 27.9984, 28.0651, 28.1317, 28.1984, 28.2651, 28.3317, 28.3984, 28.4651, 28.5317, 28.5984, 28.6651, 28.7317, 28.7984, 28.8651, 28.9317, 28.9984, 29.0651, 29.1317, 29.1984, 29.2651, 29.3317, 29.3984, 29.4651, 29.5317, 29.5984, 29.6651, 29.7317, 29.7984, 29.8651, 29.9317, 29.9984, 30.065, 30.1317, 30.1984, 30.2651, 30.3317, 30.3984, 30.4651, 30.5318, 30.5984, 30.6651, 30.7317, 30.7984, 30.8651, 30.9318, 30.9984, 31.0651, 31.1317, 31.1984, 31.2651, 31.3317, 31.3984, 31.4651, 31.5317
traj_plan_time_ts, 9.3576, 10.3934, 11.4265, 12.4593, 13.4903, 14.5258, 15.558, 16.5878, 17.6171, 18.6502, 19.6825, 20.7256, 21.7621, 22.8218, 23.8711, 24.925, 25.9665, 26.9998, 28.0335, 29.0667, 30.1081, 31.1461
traj_time_horizon_ts, 9.3576, 10.3934, 11.4265, 12.4593, 13.4903, 14.5258, 15.558, 16.5878, 17.6171, 18.6502, 19.6825, 20.7256, 21.7621, 22.8218, 23.8711, 24.925, 25.9665, 26.9998, 28.0335, 29.0667, 30.1081, 31.1461
traj_time_horizon, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2
coef_x_0, -2.1, -2.1016, -2.04993, -1.84122, -1.49166, -1.0447, -0.347038, 0.0414466, 0.308644, 0.468165, 0.453606, 0.41885, 0.398892, 0.386353, 0.380514, 0.377361, 0.390036, 0.396627, 0.398759, 0.39958, 0.399846, 0.399948
goal_reached_ts, 0.265146, 0.331753, 0.398396, 0.465061, 0.531736, 0.598404, 0.665067, 0.731745, 0.798413, 0.865063, 0.931739, 0.998401, 1.06509, 1.13175, 1.19842, 1.26507, 1.33173, 1.39839, 1.46506, 1.53176, 1.59845, 1.66508, 1.73177, 1.79845, 1.8651, 1.93174, 1.99841, 2.06506, 2.13172, 2.1984, 2.26505, 2.3318, 2.3984, 2.46507, 2.53171, 2.59839, 2.66507, 2.73173, 2.79842, 2.86509, 2.93175, 2.9984, 3.06506, 3.13174, 3.19841, 3.26506, 3.33176, 3.3984, 3.46505, 3.53175, 3.59839, 3.66505, 3.73173, 3.79838, 3.86507, 3.93173, 3.99839, 4.06504, 4.13172, 4.19843, 4.26508, 4.33175, 4.3984, 4.46505, 4.53175, 4.5984, 4.66508, 4.73174, 4.7984, 4.86505, 4.93172, 4.99838, 5.06508, 5.13173, 5.19842, 5.26507, 5.33171, 5.39838, 5.46505, 5.53172, 5.5984, 5.66506, 5.73174, 5.79839, 5.86507, 5.93173, 5.9984, 6.06505, 6.13176, 6.19839, 6.26504, 6.33173, 6.39841, 6.46508, 6.53173, 6.5984, 6.66504, 6.73172, 6.7984, 6.86506, 6.93173, 6.9984, 7.06509, 7.13174, 7.19837, 7.26505, 7.33172, 7.39838, 7.46507, 7.53175, 7.59842, 7.66508, 7.73175, 7.79841, 7.86504, 7.93172, 7.9984, 8.06508, 8.13175, 8.19843, 8.26508, 8.33173, 8.39841, 8.46507, 8.53176, 8.59841, 8.66507, 8.73174, 8.7984, 8.86507, 8.93174, 8.99841, 9.06507, 9.13173, 9.1984, 9.26504, 9.33174, 9.39839, 9.46508, 9.53172, 9.59842, 9.66507, 9.73171, 9.7984, 9.86508, 9.93174, 9.99841, 10.0651, 10.1317, 10.1984, 10.2651, 10.3317, 10.3984, 10.4651, 10.5317, 10.5984, 10.6651, 10.7317, 10.7984, 10.8651, 10.9317, 10.9984, 11.0651, 11.1317, 11.1984, 11.2651, 11.3317, 11.3984, 11.4651, 11.5317, 11.5984, 11.6651, 11.7317, 11.7984, 11.8651, 11.9317, 11.9984, 12.0651, 12.1317, 12.1984, 12.2651, 12.3318, 12.3984, 12.4651, 12.5317, 12.5984, 12.6651, 12.7317, 12.7984, 12.8651, 12.9318, 12.9984, 13.0651, 13.1318, 13.1984, 13.2651, 13.3317, 13.3984, 13.4651, 13.5318, 13.5984, 13.6651, 13.7317, 13.7984, 13.8651, 13.9317, 13.9984, 14.065, 14.1317, 14.1984, 14.2651, 14.3317, 14.3984, 14.465, 14.5318, 14.5984, 14.6651, 14.7317, 14.7984, 14.8651, 14.9317, 14.9984, 15.065, 15.1317, 15.1984, 15.265, 15.3317, 15.3984, 15.4651, 15.5318, 15.5984, 15.6651, 15.7317, 15.7984, 15.8651, 15.9317, 15.9984, 16.0651, 16.1317, 16.1984, 16.2651, 16.3317, 16.3984, 16.465, 16.5317, 16.5984, 16.6651, 16.7317, 16.7984, 16.8651, 16.9317, 16.9984, 17.0651, 17.1317, 17.1984, 17.2651, 17.3317, 17.3984, 17.4651, 17.5317, 17.5984, 17.6651, 17.7317, 17.7984, 17.8651, 17.9317, 17.9984, 18.0651, 18.1317, 18.1984, 18.2651, 18.3317, 18.3984, 18.4651, 18.5317, 18.5984, 18.6651, 18.7317, 18.7984, 18.865, 18.9318, 18.9984, 19.0651, 19.1317, 19.1984, 19.2651, 19.3317, 19.3984, 19.4651, 19.5318, 19.5984, 19.6651, 19.7318, 19.7984, 19.8651, 19.9318, 19.9984, 20.0651, 20.1318, 20.1984, 20.2651, 20.3318, 20.3984, 20.4651, 20.5317, 20.5984, 20.6651, 20.7317, 20.7984, 20.8651, 20.9318, 20.9984, 21.0651, 21.1317, 21.1984, 21.2651, 21.3318, 21.3984, 21.4651, 21.5318, 21.5984, 21.6651, 21.7317, 21.7984, 21.8651, 21.9317, 21.9984, 22.0651, 22.1318, 22.1984, 22.2651, 22.3317, 22.3984, 22.4651, 22.5317, 22.5984, 22.6651, 22.7317, 22.7984, 22.865, 22.9317, 22.9984, 23.0651, 23.1317, 23.1984, 23.2651, 23.3317, 23.3984, 23.4651, 23.5317, 23.5984, 23.6651, 23.7317, 23.7984, 23.8651, 23.9317, 23.9984, 24.0651, 24.1317, 24.1984, 24.2651, 24.3317, 24.3984, 24.4651, 24.5317, 24.5984, 24.6651, 24.7317, 24.7984, 24.8651, 24.9317, 24.9984, 25.0651, 25.1317, 25.1984, 25.2651, 25.3317, 25.3984, 25.4651, 25.5318, 25.5984, 25.6651, 25.7317, 25.7984, 25.8651, 25.9318, 25.9985, 26.0651, 26.1317, 26.1984, 26.2651, 26.3317, 26.3984, 26.4651, 26.5318, 26.5984, 26.6651, 26.7317, 26.7984, 26.8651, 26.9317, 26.9984, 27.0651, 27.1317, 27.1984, 27.2651, 27.3318, 27.3984, 27.4651, 27.5318, 27.5984, 27.6651, 27.7317, 27.7984, 27.8651, 27.9317, 27.9984, 28.0651, 28.1317, 28.1984, 28.2651, 28.3317, 28.3984, 28.4651, 28.5317, 28.5984, 28.6651, 28.7317, 28.7984, 28.8651, 28.9317, 28.9984, 29.0651, 29.1317, 29.1984, 29.2651, 29.3317, 29.3984, 29.4651, 29.5317, 29.5984, 29.6651, 29.7317, 29.7984, 29.8651, 29.9317, 29.9984, 30.065, 30.1317, 30.1984, 30.2651, 30.3317, 30.3984, 30.4651, 30.5318, 30.5984, 30.6651, 30.7317, 30.7984, 30.8651, 30.9318, 30.9984, 31.0651, 31.1317, 31.1984, 31.2651, 31.3317, 31.3984, 31.4651, 31.5317
coef_x_1, 0, 0.0452544, 0.362355, 0.616548, 0.756085, 1.33856, 0.762696, 0.540927, 0.363388, -0.0488969, -0.0576982, -0.0440442, -0.0227318, -0.0121397, -0.00601196, -0.00281283, 0, 0, 0, 0, 0, 0
coef_y_2, 3.46243e-310, 3.46243e-310, 3.46243e-310, 3.46243e-310, 3.46243e-310, 3.46243e-310, 3.46243e-310, 3.46243e-310, 3.46243e-310, 3.46243e-310, 3.46243e-310, 3.46243e-310, 3.46243e-310, 3.46243e-310, 3.46243e-310, 3.46243e-310, 3.46243e-310, 3.46243e-310, 3.46243e-310, 3.46243e-310, 3.46243e-310, 3.46243e-310
coef_y_1, 0, 0.586681, 0.67447, 0.737467, 0.657164, 0.767708, 0.639893, 0.559503, 1.61435, 0.447816, 0.191696, 0.067373, 0.0333573, 0.0139453, 0.00715214, 0.00303135, 0, 0, 0, 0, 0, 0
