parameter_number, 3
data_type_number, 19
land_after_complete, 0
cmd_freq, 15
traj_poly_order, 4
cmd_offboard_ts, 0.332112, 0.398705, 0.465395, 0.53205, 0.598722, 0.665372, 0.732048, 0.798703, 0.86538, 0.932037, 0.998685, 1.06538, 1.13205, 1.19872, 1.26539, 1.33204, 1.39872, 1.4654, 1.53205, 1.59871, 1.66538, 1.73204, 1.79877, 1.86542, 1.93206, 1.9987, 2.06541, 2.13207, 2.19874, 2.26539, 2.33203, 2.39872, 2.46541, 2.53206, 2.5987, 2.66536, 2.73205, 2.79872, 2.86537, 2.93205, 2.99871, 3.06596, 3.13205, 3.19873, 3.26539, 3.33204, 3.39871, 3.46539, 3.53206, 3.59871, 3.66598, 3.73206, 3.79871, 3.86538, 3.93204, 3.99871, 4.06538, 4.13205, 4.19871, 4.26539, 4.33203, 4.39874, 4.46595, 4.53204, 4.5987, 4.66538, 4.73205, 4.79873, 4.86596, 4.93205, 4.9987, 5.06538, 5.13207, 5.19872, 5.26592, 5.33204, 5.39915, 5.4654, 5.53206, 5.59872, 5.66589, 5.73206, 5.79873, 5.86539, 5.93205, 5.99871, 6.06591, 6.13206, 6.19873, 6.26539, 6.33205, 6.39873, 6.46541, 6.53206, 6.59872, 6.66538, 6.73208, 6.79874, 6.8654, 6.93205, 6.99874, 7.0654, 7.13206, 7.19874, 7.26582, 7.33203, 7.39872, 7.46539, 7.53204, 7.59873, 7.66536, 7.73204, 7.79871, 7.86539, 7.93204, 7.9987, 8.0654, 8.13206, 8.19872, 8.26539, 8.33204, 8.39871, 8.46539, 8.53205, 8.59872, 8.66537, 8.73204, 8.79872, 8.86582, 8.93206, 8.9987, 9.06539, 9.13203, 9.1987, 9.26537, 9.33203, 9.39871, 9.46539, 9.53205, 9.59871, 9.6658, 9.73207, 9.79872, 9.86541, 9.93206, 9.99872, 10.0654, 10.1321, 10.1987, 10.2657, 10.3321, 10.3987, 10.4654, 10.532, 10.5987, 10.6654, 10.7321, 10.7987, 10.8658, 10.9321, 10.9987, 11.0654, 11.1321, 11.1987, 11.2658, 11.3321, 11.3987, 11.4654, 11.5321, 11.5987, 11.6654, 11.7321, 11.7987, 11.8658, 11.9321, 11.9987, 12.0654, 12.132, 12.1987, 12.2654, 12.332, 12.3988, 12.4654, 12.532, 12.5987, 12.6658, 12.732, 12.7987, 12.8658, 12.932, 12.9987, 13.0654, 13.132, 13.1987, 13.2654, 13.332, 13.3987, 13.4654, 13.5321, 13.5987, 13.6657, 13.732, 13.7987, 13.8654, 13.9321, 13.9987, 14.0654, 14.1321, 14.1991, 14.2654, 14.332, 14.3987, 14.4658, 14.5321, 14.5987, 14.6654, 14.732, 14.7987, 14.8657, 14.932, 14.9987, 15.0654, 15.132, 15.1987, 15.2657, 15.332, 15.3987, 15.4654, 15.532, 15.5987, 15.6654, 15.7321, 15.7987, 15.8654, 15.932, 15.9987, 16.0658, 16.1321, 16.1987, 16.2654, 16.332, 16.3987, 16.4654, 16.532, 16.5987, 16.6657, 16.7321, 16.7987, 16.8654, 16.9321, 16.9987, 17.0654, 17.132, 17.1987, 17.2654, 17.332, 17.3987, 17.4654, 17.532, 17.5987, 17.6653, 17.732, 17.7987, 17.8654, 17.9321, 17.9987, 18.0654, 18.1321, 18.1987, 18.2654, 18.332, 18.3987, 18.4654, 18.532, 18.5988, 18.6654, 18.7321, 18.7993, 18.8654, 18.932, 18.9987, 19.0654, 19.1321, 19.1987, 19.2654, 19.332, 19.3987, 19.4654, 19.5321, 19.5987, 19.6654, 19.732, 19.7992, 19.8658, 19.932, 19.9987, 20.0658, 20.132, 20.1987, 20.2654, 20.332, 20.3987, 20.4654, 20.5321, 20.5987, 20.6654, 20.732, 20.7987, 20.8658, 20.9321, 20.9987, 21.0654, 21.1321, 21.1992, 21.2654, 21.332, 21.3988, 21.4654, 21.5321, 21.5987, 21.6654, 21.7321, 21.7987, 21.8654, 21.9321, 21.9987, 22.0654, 22.1321, 22.1987, 22.2654, 22.332, 22.3987, 22.4658, 22.5321, 22.5987, 22.6654, 22.7321, 22.7987, 22.8654, 22.9321, 22.9987, 23.0654, 23.132, 23.1987, 23.2654, 23.332, 23.3987, 23.4654, 23.532, 23.5987, 23.6654, 23.7321, 23.7987, 23.8654, 23.9321, 23.9991, 24.0654, 24.1321, 24.1987, 24.2654, 24.332, 24.3991, 24.4657, 24.5321, 24.5991, 24.6654, 24.7321, 24.7987, 24.8654, 24.9321, 24.9987, 25.0654, 25.1321, 25.1991, 25.2654, 25.332, 25.3987, 25.4654, 25.5321, 25.5987, 25.6654, 25.7321, 25.7987, 25.8654, 25.9321, 25.9987, 26.0654, 26.1321, 26.1991, 26.2654, 26.332, 26.3991, 26.4654, 26.5321, 26.5987, 26.6654, 26.7321, 26.7987, 26.8654, 26.9321, 26.9987, 27.0654, 27.1321, 27.1987, 27.2659, 27.332, 27.3987, 27.4654, 27.5321, 27.5987, 27.6654, 27.7321, 27.7987, 27.8654, 27.9321, 27.9987, 28.0654, 28.1321, 28.1987, 28.2654, 28.332, 28.3987, 28.4654, 28.5321, 28.5992, 28.6654, 28.7321, 28.7987, 28.8654, 28.9321, 28.9987, 29.0654, 29.1321, 29.1991, 29.2654, 29.3321, 29.3991, 29.4654, 29.5321, 29.5987, 29.6654, 29.7321, 29.7987, 29.8654, 29.9321, 29.9987, 30.0654, 30.132, 30.1989, 30.2654, 30.3321, 30.3988, 30.4654, 30.5321, 30.5987, 30.6654, 30.732, 30.7987, 30.8654, 30.9321, 30.9987, 31.0654, 31.132, 31.1987, 31.2654, 31.3321, 31.3987, 31.4654, 31.532, 31.5987
traj_plan_time_ts, 9.33736, 10.4771, 11.6282, 12.7729, 13.9087, 15.0444, 16.1744, 17.3086, 18.4436, 19.5911, 20.7242, 21.8621, 22.9942, 24.1312, 25.2653, 26.4007, 27.5361, 28.6703, 29.8077, 30.942
traj_time_horizon_ts, 9.33736, 10.4771, 11.6282, 12.7729, 13.9087, 15.0444, 16.1744, 17.3086, 18.4436, 19.5911, 20.7242, 21.8621, 22.9942, 24.1312, 25.2653, 26.4007, 27.5361, 28.6703, 29.8077, 30.942
traj_time_horizon, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2
coef_x_0, -2.1, -2.07825, -1.813, -1.30835, -0.742033, -0.20002, 0.13342, 0.742312, 0.630131, 0.496882, 0.430349, 0.39786, 0.384294, 0.378922, 0.376526, 0.391291, 0.397052, 0.399082, 0.399689, 0.399903
goal_reached_ts, 0.332112, 0.398705, 0.465395, 0.53205, 0.598722, 0.665372, 0.732048, 0.798703, 0.86538, 0.932037, 0.998685, 1.06538, 1.13205, 1.19872, 1.26539, 1.33204, 1.39872, 1.4654, 1.53205, 1.59871, 1.66538, 1.73204, 1.79877, 1.86542, 1.93206, 1.9987, 2.06541, 2.13207, 2.19874, 2.26539, 2.33203, 2.39872, 2.46541, 2.53206, 2.5987, 2.66536, 2.73205, 2.79872, 2.86537, 2.93205, 2.99871, 3.06596, 3.13205, 3.19873, 3.26539, 3.33204, 3.39871, 3.46539, 3.53206, 3.59871, 3.66598, 3.73206, 3.79871, 3.86538, 3.93204, 3.99871, 4.06538, 4.13205, 4.19871, 4.26539, 4.33203, 4.39874, 4.46595, 4.53204, 4.5987, 4.66538, 4.73205, 4.79873, 4.86596, 4.93205, 4.9987, 5.06538, 5.13207, 5.19872, 5.26592, 5.33204, 5.39915, 5.4654, 5.53206, 5.59872, 5.66589, 5.73206, 5.79873, 5.86539, 5.93205, 5.99871, 6.06591, 6.13206, 6.19873, 6.26539, 6.33205, 6.39873, 6.46541, 6.53206, 6.59872, 6.66538, 6.73208, 6.79874, 6.8654, 6.93205, 6.99874, 7.0654, 7.13206, 7.19874, 7.26582, 7.33203, 7.39872, 7.46539, 7.53204, 7.59873, 7.66536, 7.73204, 7.79871, 7.86539, 7.93204, 7.9987, 8.0654, 8.13206, 8.19872, 8.26539, 8.33204, 8.39871, 8.46539, 8.53205, 8.59872, 8.66537, 8.73204, 8.79872, 8.86582, 8.93206, 8.9987, 9.06539, 9.13203, 9.1987, 9.26537, 9.33203, 9.39871, 9.46539, 9.53205, 9.59871, 9.6658, 9.73207, 9.79872, 9.86541, 9.93206, 9.99872, 10.0654, 10.1321, 10.1987, 10.2657, 10.3321, 10.3987, 10.4654, 10.532, 10.5987, 10.6654, 10.7321, 10.7987, 10.8658, 10.9321, 10.9987, 11.0654, 11.1321, 11.1987, 11.2658, 11.3321, 11.3987, 11.4654, 11.5321, 11.5987, 11.6654, 11.7321, 11.7987, 11.8658, 11.9321, 11.9987, 12.0654, 12.132, 12.1987, 12.2654, 12.332, 12.3988, 12.4654, 12.532, 12.5987, 12.6658, 12.732, 12.7987, 12.8658, 12.932, 12.9987, 13.0654, 13.132, 13.1987, 13.2654, 13.332, 13.3987, 13.4654, 13.5321, 13.5987, 13.6657, 13.732, 13.7987, 13.8654, 13.9321, 13.9987, 14.0654, 14.1321, 14.1991, 14.2654, 14.332, 14.3987, 14.4658, 14.5321, 14.5987, 14.6654, 14.732, 14.7987, 14.8657, 14.932, 14.9987, 15.0654, 15.132, 15.1987, 15.2657, 15.332, 15.3987, 15.4654, 15.532, 15.5987, 15.6654, 15.7321, 15.7987, 15.8654, 15.932, 15.9987, 16.0658, 16.1321, 16.1987, 16.2654, 16.332, 16.3987, 16.4654, 16.532, 16.5987, 16.6657, 16.7321, 16.7987, 16.8654, 16.9321, 16.9987, 17.0654, 17.132, 17.1987, 17.2654, 17.332, 17.3987, 17.4654, 17.532, 17.5987, 17.6653, 17.732, 17.7987, 17.8654, 17.9321, 17.9987, 18.0654, 18.1321, 18.1987, 18.2654, 18.332, 18.3987, 18.4654, 18.532, 18.5988, 18.6654, 18.7321, 18.7993, 18.8654, 18.932, 18.9987, 19.0654, 19.1321, 19.1987, 19.2654, 19.332, 19.3987, 19.4654, 19.5321, 19.5987, 19.6654, 19.732, 19.7992, 19.8658, 19.932, 19.9987, 20.0658, 20.132, 20.1987, 20.2654, 20.332, 20.3987, 20.4654, 20.5321, 20.5987, 20.6654, 20.732, 20.7987, 20.8658, 20.9321, 20.9987, 21.0654, 21.1321, 21.1992, 21.2654, 21.332, 21.3988, 21.4654, 21.5321, 21.5987, 21.6654, 21.7321, 21.7987, 21.8654, 21.9321, 21.9987, 22.0654, 22.1321, 22.1987, 22.2654, 22.332, 22.3987, 22.4658, 22.5321, 22.5987, 22.6654, 22.7321, 22.7987, 22.8654, 22.9321, 22.9987, 23.0654, 23.132, 23.1987, 23.2654, 23.332, 23.3987, 23.4654, 23.532, 23.5987, 23.6654, 23.7321, 23.7987, 23.8654, 23.9321, 23.9991, 24.0654, 24.1321, 24.1987, 24.2654, 24.332, 24.3991, 24.4657, 24.5321, 24.5991, 24.6654, 24.7321, 24.7987, 24.8654, 24.9321, 24.9987, 25.0654, 25.1321, 25.1991, 25.2654, 25.332, 25.3987, 25.4654, 25.5321, 25.5987, 25.6654, 25.7321, 25.7987, 25.8654, 25.9321, 25.9987, 26.0654, 26.1321, 26.1991, 26.2654, 26.332, 26.3991, 26.4654, 26.5321, 26.5987, 26.6654, 26.7321, 26.7987, 26.8654, 26.9321, 26.9987, 27.0654, 27.1321, 27.1987, 27.2659, 27.332, 27.3987, 27.4654, 27.5321, 27.5987, 27.6654, 27.7321, 27.7987, 27.8654, 27.9321, 27.9987, 28.0654, 28.1321, 28.1987, 28.2654, 28.332, 28.3987, 28.4654, 28.5321, 28.5992, 28.6654, 28.7321, 28.7987, 28.8654, 28.9321, 28.9987, 29.0654, 29.1321, 29.1991, 29.2654, 29.3321, 29.3991, 29.4654, 29.5321, 29.5987, 29.6654, 29.7321, 29.7987, 29.8654, 29.9321, 29.9987, 30.0654, 30.132, 30.1989, 30.2654, 30.3321, 30.3988, 30.4654, 30.5321, 30.5987, 30.6654, 30.732, 30.7987, 30.8654, 30.9321, 30.9987, 31.0654, 31.132, 31.1987, 31.2654, 31.3321, 31.3987, 31.4654, 31.532, 31.5987
coef_x_1, 0, 0.294918, 0.783953, 0.869711, 0.982971, 0.339045, 1.37969, -0.214877, -0.220381, -0.123346, -0.0594542, -0.0230452, -0.0100989, -0.00439674, -0.00158299, 0, 0, 0, 0, 0
coef_y_2, 3.45686e-310, 3.45686e-310, 3.45686e-310, 3.45686e-310, 3.45686e-310, 3.45686e-310, 3.45686e-310, 3.45686e-310, 3.45686e-310, 3.45686e-310, 3.45686e-310, 3.45686e-310, 3.45686e-310, 3.45686e-310, 3.45686e-310, 3.45686e-310, 3.45686e-310, 3.45686e-310, 3.45686e-310, 3.45686e-310
coef_y_1, 0, 0.729052, 0.848519, 0.567799, 0.767693, 0.725295, 0.422828, 1.01554, 0.548675, 0.227435, 0.111728, 0.0388779, 0.0182226, 0.00741562, 0.0028199, 0, 0, 0, 0, 0
coef_y_4_ts, 9.33736, 10.4771, 11.6282, 12.7729, 13.9087, 15.0444, 16.1744, 17.3086, 18.4436, 19.5911, 20.7242, 21.8621, 22.9942, 24.1312, 25.2653, 26.4007, 27.5361, 28.6703, 29.8077, 30.942
