parameter_number, 3
data_type_number, 19
land_after_complete, 0
cmd_freq, 15
traj_poly_order, 4
cmd_offboard_ts, 0.332346, 0.398452, 0.465153, 0.532261, 0.598465, 0.665112, 0.731932, 0.798473, 0.865129, 0.931812, 0.998471, 1.06514, 1.13181, 1.19846, 1.26513, 1.33179, 1.39844, 1.46512, 1.53177, 1.59846, 1.66512, 1.7318, 1.79849, 1.86513, 1.93184, 1.99848, 2.06518, 2.13191, 2.19846, 2.26515, 2.33184, 2.39846, 2.46513, 2.53181, 2.59845, 2.66512, 2.7318, 2.79846, 2.86513, 2.93179, 2.99847, 3.06512, 3.13181, 3.19846, 3.26513, 3.3318, 3.39846, 3.46513, 3.5318, 3.59845, 3.66514, 3.73209, 3.79847, 3.86515, 3.93179, 3.99847, 4.06514, 4.13181, 4.19847, 4.26515, 4.33181, 4.39847, 4.46513, 4.5318, 4.59846, 4.66513, 4.7318, 4.79848, 4.86515, 4.9318, 4.99847, 5.06514, 5.1318, 5.19846, 5.26512, 5.33182, 5.39848, 5.46514, 5.53178, 5.59846, 5.66512, 5.7318, 5.79845, 5.86512, 5.93177, 5.99846, 6.06513, 6.1318, 6.19847, 6.26512, 6.33178, 6.39848, 6.46515, 6.53181, 6.59846, 6.66515, 6.7318, 6.79848, 6.86513, 6.93178, 6.99845, 7.06511, 7.1318, 7.19846, 7.26513, 7.3318, 7.39848, 7.46514, 7.53179, 7.59846, 7.66512, 7.73179, 7.79847, 7.86511, 7.93178, 7.99845, 8.06512, 8.13178, 8.19844, 8.26512, 8.3318, 8.39847, 8.46513, 8.53181, 8.59846, 8.66513, 8.7318, 8.79846, 8.86513, 8.93179, 8.99845, 9.06514, 9.13179, 9.19847, 9.26511, 9.33181, 9.39848, 9.46512, 9.5318, 9.59846, 9.66513, 9.73181, 9.79848, 9.86512, 9.93179, 9.99846, 10.0651, 10.1318, 10.1985, 10.2651, 10.3318, 10.3985, 10.4651, 10.5318, 10.5985, 10.6651, 10.7318, 10.7985, 10.8652, 10.9318, 10.9985, 11.0652, 11.1318, 11.1985, 11.2652, 11.3318, 11.3985, 11.4652, 11.5318, 11.5985, 11.6652, 11.7318, 11.7985, 11.8652, 11.9318, 11.9985, 12.0652, 12.1318, 12.1985, 12.2652, 12.3318, 12.3985, 12.4652, 12.5318, 12.5985, 12.6652, 12.7318, 12.7985, 12.8651, 12.9318, 12.9985, 13.0651, 13.1318, 13.1985, 13.2651, 13.3318, 13.3985, 13.4651, 13.5318, 13.5985, 13.6651, 13.7318, 13.7985, 13.8651, 13.9318, 13.9985, 14.0651, 14.1318, 14.1985, 14.2651, 14.3318, 14.3985, 14.4651, 14.5318, 14.5984, 14.6651, 14.7318, 14.7985, 14.8651, 14.9318, 14.9985, 15.0651, 15.1318, 15.1985, 15.2651, 15.3318, 15.3985, 15.4651, 15.5318, 15.5985, 15.6652, 15.7318, 15.7985, 15.8651, 15.9318, 15.9985, 16.0651, 16.1318, 16.1985, 16.2651, 16.3318, 16.3985, 16.4651, 16.5318, 16.5984, 16.6651, 16.7318, 16.7985, 16.8651, 16.9318, 16.9985, 17.0652, 17.1318, 17.1985, 17.2651, 17.3318, 17.3989, 17.4651, 17.5318, 17.5985, 17.6651, 17.7318, 17.7985, 17.8651, 17.9318, 17.9985, 18.0651, 18.1318, 18.1985, 18.2651, 18.3318, 18.3985, 18.4651, 18.5318, 18.5984, 18.6651, 18.7318, 18.7989, 18.8651, 18.9318, 18.9984, 19.0651, 19.1318, 19.1985, 19.2651, 19.3318, 19.3984, 19.4651, 19.5318, 19.5985, 19.6651, 19.7318, 19.7985, 19.8651, 19.9318, 19.9985, 20.0651, 20.1318, 20.1985, 20.2652, 20.3318, 20.3991, 20.4651, 20.5318, 20.5991, 20.6651, 20.7318, 20.7985, 20.8651, 20.9318, 20.9985, 21.0651, 21.1318, 21.1991, 21.2651, 21.3318, 21.3985, 21.4651, 21.5318, 21.5985, 21.6651, 21.7318, 21.7984, 21.8651, 21.9318, 21.9985, 22.0651, 22.1318, 22.1985, 22.2651, 22.3318, 22.3985, 22.4652, 22.5318, 22.5985, 22.6651, 22.7318, 22.7985, 22.8651, 22.9318, 22.9985, 23.0651, 23.1318, 23.1985, 23.2651, 23.3318, 23.3985, 23.4651, 23.5318, 23.5985, 23.6651, 23.7318, 23.7985, 23.8651, 23.9318, 23.9985, 24.0652, 24.1318, 24.1985, 24.2651, 24.3318, 24.3985, 24.4651, 24.5322, 24.5984, 24.6651, 24.7318, 24.7985, 24.8651, 24.9318, 24.9985, 25.0651, 25.1318, 25.1985, 25.2651, 25.3318, 25.3985, 25.4651, 25.5318, 25.5985, 25.6651, 25.7318, 25.7985, 25.8651, 25.9318, 25.9985, 26.0651, 26.1318, 26.1985, 26.2651, 26.3318, 26.3985, 26.4651, 26.5318, 26.5984, 26.6651, 26.7318, 26.7985, 26.8651, 26.9318, 26.9985, 27.0651, 27.1318, 27.1985, 27.2651, 27.3318, 27.3985, 27.4651, 27.5318, 27.5985, 27.6651, 27.7318, 27.7985, 27.8651, 27.9318, 27.9985, 28.0651, 28.1318, 28.1985, 28.2651, 28.3318, 28.3984, 28.4651, 28.5318, 28.5985, 28.6651, 28.7318, 28.7985, 28.8651, 28.9318, 28.9985, 29.0651, 29.1318, 29.1985, 29.2651, 29.3318, 29.3985, 29.4651, 29.5318, 29.5985, 29.6651, 29.7318, 29.7985, 29.8651, 29.9318, 29.9984, 30.0651, 30.1318, 30.1984, 30.2651, 30.3318, 30.3985, 30.4651, 30.5318, 30.5984, 30.6651, 30.7318, 30.7985, 30.8652, 30.9325, 30.9985, 31.0651, 31.1318, 31.1985, 31.2651, 31.3318, 31.3985, 31.4651, 31.5318, 31.5985, 31.6651, 31.7321, 31.7985, 31.8651, 31.9318, 31.9985, 32.0651, 32.1318, 32.1985, 32.2651, 32.3318, 32.3985, 32.4651
traj_plan_time_ts, 9.30937, 10.5325, 11.7523, 12.9692, 14.1884, 15.4139, 16.641, 17.8649, 19.0899, 20.3158, 21.5358, 22.7644, 23.9921, 25.2171, 26.4426, 27.6655, 28.891, 30.1171, 31.3384
traj_time_horizon_ts, 9.30937, 10.5325, 11.7523, 12.9692, 14.1884, 15.4139, 16.641, 17.8649, 19.0899, 20.3158, 21.5358, 22.7644, 23.9921, 25.2171, 26.4426, 27.6655, 28.891, 30.1171, 31.3384
traj_time_horizon, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5
coef_x_0, -2.1, -2.05374, -1.66578, -1.0501, -0.459947, -0.0404322, 0.265402, 0.295948, 0.354129, 0.364714, 0.373692, 0.373657, 0.375235, 0.38365, 0.395316, 0.398658, 0.399582, 0.39988, 0.399966
goal_reached_ts, 0.332346, 0.398452, 0.465153, 0.532261, 0.598465, 0.665112, 0.731932, 0.798473, 0.865129, 0.931812, 0.998471, 1.06514, 1.13181, 1.19846, 1.26513, 1.33179, 1.39844, 1.46512, 1.53177, 1.59846, 1.66512, 1.7318, 1.79849, 1.86513, 1.93184, 1.99848, 2.06518, 2.13191, 2.19846, 2.26515, 2.33184, 2.39846, 2.46513, 2.53181, 2.59845, 2.66512, 2.7318, 2.79846, 2.86513, 2.93179, 2.99847, 3.06512, 3.13181, 3.19846, 3.26513, 3.3318, 3.39846, 3.46513, 3.5318, 3.59845, 3.66514, 3.73209, 3.79847, 3.86515, 3.93179, 3.99847, 4.06514, 4.13181, 4.19847, 4.26515, 4.33181, 4.39847, 4.46513, 4.5318, 4.59846, 4.66513, 4.7318, 4.79848, 4.86515, 4.9318, 4.99847, 5.06514, 5.1318, 5.19846, 5.26512, 5.33182, 5.39848, 5.46514, 5.53178, 5.59846, 5.66512, 5.7318, 5.79845, 5.86512, 5.93177, 5.99846, 6.06513, 6.1318, 6.19847, 6.26512, 6.33178, 6.39848, 6.46515, 6.53181, 6.59846, 6.66515, 6.7318, 6.79848, 6.86513, 6.93178, 6.99845, 7.06511, 7.1318, 7.19846, 7.26513, 7.3318, 7.39848, 7.46514, 7.53179, 7.59846, 7.66512, 7.73179, 7.79847, 7.86511, 7.93178, 7.99845, 8.06512, 8.13178, 8.19844, 8.26512, 8.3318, 8.39847, 8.46513, 8.53181, 8.59846, 8.66513, 8.7318, 8.79846, 8.86513, 8.93179, 8.99845, 9.06514, 9.13179, 9.19847, 9.26511, 9.33181, 9.39848, 9.46512, 9.5318, 9.59846, 9.66513, 9.73181, 9.79848, 9.86512, 9.93179, 9.99846, 10.0651, 10.1318, 10.1985, 10.2651, 10.3318, 10.3985, 10.4651, 10.5318, 10.5985, 10.6651, 10.7318, 10.7985, 10.8652, 10.9318, 10.9985, 11.0652, 11.1318, 11.1985, 11.2652, 11.3318, 11.3985, 11.4652, 11.5318, 11.5985, 11.6652, 11.7318, 11.7985, 11.8652, 11.9318, 11.9985, 12.0652, 12.1318, 12.1985, 12.2652, 12.3318, 12.3985, 12.4652, 12.5318, 12.5985, 12.6652, 12.7318, 12.7985, 12.8651, 12.9318, 12.9985, 13.0651, 13.1318, 13.1985, 13.2651, 13.3318, 13.3985, 13.4651, 13.5318, 13.5985, 13.6651, 13.7318, 13.7985, 13.8651, 13.9318, 13.9985, 14.0651, 14.1318, 14.1985, 14.2651, 14.3318, 14.3985, 14.4651, 14.5318, 14.5984, 14.6651, 14.7318, 14.7985, 14.8651, 14.9318, 14.9985, 15.0651, 15.1318, 15.1985, 15.2651, 15.3318, 15.3985, 15.4651, 15.5318, 15.5985, 15.6652, 15.7318, 15.7985, 15.8651, 15.9318, 15.9985, 16.0651, 16.1318, 16.1985, 16.2651, 16.3318, 16.3985, 16.4651, 16.5318, 16.5984, 16.6651, 16.7318, 16.7985, 16.8651, 16.9318, 16.9985, 17.0652, 17.1318, 17.1985, 17.2651, 17.3318, 17.3989, 17.4651, 17.5318, 17.5985, 17.6651, 17.7318, 17.7985, 17.8651, 17.9318, 17.9985, 18.0651, 18.1318, 18.1985, 18.2651, 18.3318, 18.3985, 18.4651, 18.5318, 18.5984, 18.6651, 18.7318, 18.7989, 18.8651, 18.9318, 18.9984, 19.0651, 19.1318, 19.1985, 19.2651, 19.3318, 19.3984, 19.4651, 19.5318, 19.5985, 19.6651, 19.7318, 19.7985, 19.8651, 19.9318, 19.9985, 20.0651, 20.1318, 20.1985, 20.2652, 20.3318, 20.3991, 20.4651, 20.5318, 20.5991, 20.6651, 20.7318, 20.7985, 20.8651, 20.9318, 20.9985, 21.0651, 21.1318, 21.1991, 21.2651, 21.3318, 21.3985, 21.4651, 21.5318, 21.5985, 21.6651, 21.7318, 21.7984, 21.8651, 21.9318, 21.9985, 22.0651, 22.1318, 22.1985, 22.2651, 22.3318, 22.3985, 22.4652, 22.5318, 22.5985, 22.6651, 22.7318, 22.7985, 22.8651, 22.9318, 22.9985, 23.0651, 23.1318, 23.1985, 23.2651, 23.3318, 23.3985, 23.4651, 23.5318, 23.5985, 23.6651, 23.7318, 23.7985, 23.8651, 23.9318, 23.9985, 24.0652, 24.1318, 24.1985, 24.2651, 24.3318, 24.3985, 24.4651, 24.5322, 24.5984, 24.6651, 24.7318, 24.7985, 24.8651, 24.9318, 24.9985, 25.0651, 25.1318, 25.1985, 25.2651, 25.3318, 25.3985, 25.4651, 25.5318, 25.5985, 25.6651, 25.7318, 25.7985, 25.8651, 25.9318, 25.9985, 26.0651, 26.1318, 26.1985, 26.2651, 26.3318, 26.3985, 26.4651, 26.5318, 26.5984, 26.6651, 26.7318, 26.7985, 26.8651, 26.9318, 26.9985, 27.0651, 27.1318, 27.1985, 27.2651, 27.3318, 27.3985, 27.4651, 27.5318, 27.5985, 27.6651, 27.7318, 27.7985, 27.8651, 27.9318, 27.9985, 28.0651, 28.1318, 28.1985, 28.2651, 28.3318, 28.3984, 28.4651, 28.5318, 28.5985, 28.6651, 28.7318, 28.7985, 28.8651, 28.9318, 28.9985, 29.0651, 29.1318, 29.1985, 29.2651, 29.3318, 29.3985, 29.4651, 29.5318, 29.5985, 29.6651, 29.7318, 29.7985, 29.8651, 29.9318, 29.9984, 30.0651, 30.1318, 30.1984, 30.2651, 30.3318, 30.3985, 30.4651, 30.5318, 30.5984, 30.6651, 30.7318, 30.7985, 30.8652, 30.9325, 30.9985, 31.0651, 31.1318, 31.1985, 31.2651, 31.3318, 31.3985, 31.4651, 31.5318, 31.5985, 31.6651, 31.7321, 31.7985, 31.8651, 31.9318, 31.9985, 32.0651, 32.1318, 32.1985, 32.2651, 32.3318, 32.3985, 32.4651
coef_x_1, 0, 0.58743, 1.02354, 0.906818, 0.589194, 0.663486, -0.0664117, 0.159563, -0.023173, 0.039143, -0.015566, 0.0120747, -0.00679203, 0, 0, 0, 0, 0, 0
coef_y_2, 2.33195e-310, 2.33195e-310, 2.33195e-310, 2.33195e-310, 2.33195e-310, 2.33195e-310, 2.33195e-310, 2.33195e-310, 2.33195e-310, 2.33195e-310, 2.33195e-310, 2.33195e-310, 2.33195e-310, 2.33195e-310, 2.33195e-310, 2.33195e-310, 2.33195e-310, 2.33195e-310, 2.33195e-310
coef_y_1, 0, 1.37207, 0.518683, 0.743748, 0.785435, 0.424265, 1.06971, 0.599252, 0.249838, 0.0583365, 0.035546, 0.00323187, 0.00635837, 0, 0, 0, 0, 0, 0
coef_y_4_ts, 9.30937, 10.5325, 11.7523, 12.9692, 14.1884, 15.4139, 16.641, 17.8649, 19.0899, 20.3158, 21.5358, 22.7644, 23.9921, 25.2171, 26.4426, 27.6655, 28.891, 30.1171, 31.3384
