parameter_number, 3
data_type_number, 19
land_after_complete, 0
cmd_freq, 15
traj_poly_order, 4
coef_z_1_ts, 9.0726, 9.85234, 10.5963, 11.3051, 12.2116, 12.839, 13.5369, 14.5754, 15.4424, 16.2266, 17.3686, 17.6218, 18.4804, 19.2735, 20.0998, 21.063, 22.1039, 22.5971, 23.4074, 24.2458, 25.0671, 26.0374, 27.0674, 27.5774, 28.3992, 29.2588, 30.1117, 31.0942, 32.0217, 32.5738
cmd_offboard_ts, 0.264966, 0.331528, 0.398217, 0.464855, 0.531552, 0.598218, 0.664849, 0.731518, 0.798182, 0.864821, 0.9315, 0.998177, 1.06487, 1.13152, 1.1982, 1.26485, 1.33151, 1.3982, 1.46487, 1.53149, 1.59822, 1.6649, 1.73153, 1.79824, 1.86484, 1.93153, 1.99818, 2.0649, 2.13154, 2.19822, 2.26484, 2.3315, 2.39822, 2.46487, 2.53151, 2.59822, 2.66485, 2.73153, 2.79817, 2.86483, 2.9315, 2.99815, 3.06486, 3.1315, 3.1982, 3.26484, 3.3315, 3.39818, 3.46483, 3.5315, 3.59817, 3.66485, 3.73151, 3.7982, 3.86489, 3.9315, 3.99817, 4.06484, 4.1315, 4.19821, 4.26486, 4.3315, 4.39817, 4.46482, 4.53149, 4.59815, 4.66482, 4.73152, 4.79818, 4.86489, 4.93153, 4.99819, 5.06486, 5.13153, 5.1982, 5.26488, 5.33151, 5.39819, 5.46484, 5.53151, 5.59819, 5.66483, 5.73151, 5.79819, 5.86486, 5.93151, 5.99818, 6.06487, 6.13149, 6.19823, 6.26484, 6.33148, 6.39821, 6.46487, 6.53154, 6.5982, 6.66485, 6.73149, 6.7982, 6.86486, 6.9315, 6.99818, 7.06485, 7.13151, 7.1982, 7.26487, 7.33149, 7.39819, 7.46487, 7.53151, 7.5982, 7.66483, 7.73153, 7.7982, 7.86486, 7.93151, 7.99818, 8.06488, 8.13153, 8.1982, 8.26488, 8.33149, 8.39821, 8.46486, 8.53154, 8.59818, 8.66482, 8.73151, 8.79817, 8.86487, 8.93151, 8.99818, 9.06486, 9.13151, 9.1982, 9.26485, 9.3315, 9.39817, 9.46486, 9.53149, 9.59818, 9.66484, 9.73152, 9.79821, 9.86486, 9.9315, 9.99817, 10.0648, 10.1315, 10.1982, 10.2648, 10.3315, 10.3982, 10.4649, 10.5315, 10.5982, 10.6648, 10.7315, 10.7982, 10.8648, 10.9315, 10.9982, 11.0649, 11.1315, 11.1982, 11.2649, 11.3315, 11.3982, 11.4649, 11.5315, 11.5982, 11.6648, 11.7315, 11.7982, 11.8649, 11.9315, 11.9982, 12.0648, 12.1315, 12.1982, 12.2648, 12.3315, 12.3982, 12.4649, 12.5315, 12.5982, 12.6648, 12.7315, 12.7982, 12.8648, 12.9315, 12.9982, 13.0648, 13.1315, 13.1982, 13.2648, 13.3315, 13.3982, 13.4648, 13.5315, 13.5982, 13.6649, 13.7315, 13.7982, 13.8649, 13.9315, 13.9982, 14.0649, 14.1315, 14.1982, 14.2648, 14.3315, 14.3982, 14.4649, 14.5315, 14.5982, 14.6649, 14.7315, 14.7982, 14.8649, 14.9315, 14.9982, 15.0649, 15.1315, 15.1982, 15.2649, 15.3315, 15.3982, 15.4648, 15.5315, 15.5982, 15.6649, 15.7315, 15.7982, 15.8648, 15.9315, 15.9982, 16.0649, 16.1315, 16.1982, 16.2649, 16.3315, 16.3982, 16.4649, 16.5315, 16.5982, 16.6649, 16.7315, 16.7982, 16.8649, 16.9315, 16.9982, 17.0648, 17.1315, 17.1982, 17.2649, 17.3315, 17.3982, 17.4649, 17.5315, 17.5982, 17.6648, 17.7315, 17.7982, 17.8649, 17.9315, 17.9982, 18.0649, 18.1315, 18.1982, 18.2648, 18.3315, 18.3982, 18.4648, 18.5315, 18.5982, 18.6648, 18.7315, 18.7982, 18.8649, 18.9315, 18.9982, 19.0649, 19.1315, 19.1982, 19.2649, 19.3319, 19.3988, 19.4648, 19.5315, 19.5982, 19.6648, 19.7315, 19.7982, 19.8648, 19.9315, 19.9982, 20.0649, 20.1315, 20.1982, 20.2649, 20.3315, 20.3982, 20.4649, 20.5315, 20.5982, 20.6648, 20.7315, 20.7982, 20.8649, 20.9315, 20.9982, 21.0648, 21.1315, 21.1982, 21.2649, 21.3315, 21.3982, 21.4649, 21.5315, 21.5982, 21.6649, 21.7315, 21.7982, 21.8648, 21.9315, 21.9982, 22.0649, 22.1315, 22.1982, 22.2648, 22.3315, 22.3982, 22.4649, 22.5315, 22.5982, 22.6648, 22.7315, 22.7982, 22.8648, 22.9315, 22.9982, 23.0649, 23.1315, 23.1982, 23.2649, 23.3315, 23.3982, 23.4649, 23.5315, 23.5982, 23.6648, 23.7315, 23.7982, 23.8648, 23.9315, 23.9982, 24.0649, 24.1315, 24.1982, 24.2648, 24.3315, 24.3982, 24.4649, 24.5315, 24.5982, 24.6648, 24.7315, 24.7982, 24.8649, 24.9315, 24.9982, 25.0648, 25.1315, 25.1982, 25.2649, 25.3315, 25.3982, 25.4649, 25.5315, 25.5982, 25.6648, 25.7315, 25.7982, 25.8648, 25.9315, 25.9982, 26.0648, 26.1316, 26.1982, 26.2649, 26.3315, 26.3982, 26.4648, 26.5315, 26.5982, 26.6649, 26.7315, 26.7982, 26.8648, 26.9315, 26.9982, 27.0649, 27.1315, 27.1982, 27.2648, 27.3315, 27.3982, 27.4649, 27.5315, 27.5982, 27.6648, 27.7315, 27.7982, 27.8649, 27.9315, 27.9982, 28.0649, 28.1322, 28.1982, 28.2649, 28.3315, 28.3982, 28.4648, 28.5315, 28.5982, 28.6648, 28.7315, 28.7982, 28.8649, 28.9315, 28.9982, 29.0649, 29.1315, 29.1982, 29.2648, 29.3315, 29.3982, 29.4649, 29.5315, 29.5982, 29.6648, 29.7315, 29.7982, 29.8649, 29.9315, 29.9982, 30.0649, 30.1315, 30.1982, 30.2649, 30.3315, 30.3982, 30.4649, 30.5315, 30.5982, 30.6648, 30.7315, 30.7982, 30.8649, 30.9315, 30.9982, 31.0648, 31.1315, 31.1982, 31.2648, 31.3315, 31.3982, 31.4649, 31.5315, 31.5982, 31.6648, 31.7315, 31.7982, 31.8648, 31.9315, 31.9982, 32.0648, 32.1319, 32.1982, 32.2648, 32.3315, 32.3982, 32.4649, 32.5315, 32.5982, 32.6648, 32.7315
traj_plan_time_ts, 9.0726, 9.85234, 10.5963, 11.3051, 12.2116, 12.839, 13.5369, 14.5754, 15.4424, 16.2266, 17.3686, 17.6218, 18.4804, 19.2735, 20.0998, 21.063, 22.1039, 22.5971, 23.4074, 24.2458, 25.0671, 26.0374, 27.0674, 27.5774, 28.3992, 29.2588, 30.1117, 31.0942, 32.0217, 32.5738
traj_time_horizon_ts, 9.0726, 9.85234, 10.5963, 11.3051, 12.2116, 12.839, 13.5369, 14.5754, 15.4424, 16.2266, 17.3686, 17.6218, 18.4804, 19.2735, 20.0998, 21.063, 22.1039, 22.5971, 23.4074, 24.2458, 25.0671, 26.0374, 27.0674, 27.5774, 28.3992, 29.2588, 30.1117, 31.0942, 32.0217, 32.5738
traj_time_horizon, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5
coef_x_0, -2.1, -2.09071, -2.00355, -1.86336, -1.64537, -1.45655, -1.1956, -0.896769, -0.508118, -0.12092, 0.203924, 0.38523, 0.447307, 0.436207, 0.416452, 0.400424, 0.391323, 0.387802, 0.384025, 0.381254, 0.379279, 0.377634, 0.376675, 0.376315, 0.375934, 0.375648, 0.389417, 0.396107, 0.398568, 0.399131
goal_reached_ts, 0.264966, 0.331528, 0.398217, 0.464855, 0.531552, 0.598218, 0.664849, 0.731518, 0.798182, 0.864821, 0.9315, 0.998177, 1.06487, 1.13152, 1.1982, 1.26485, 1.33151, 1.3982, 1.46487, 1.53149, 1.59822, 1.6649, 1.73153, 1.79824, 1.86484, 1.93153, 1.99818, 2.0649, 2.13154, 2.19822, 2.26484, 2.3315, 2.39822, 2.46487, 2.53151, 2.59822, 2.66485, 2.73153, 2.79817, 2.86483, 2.9315, 2.99815, 3.06486, 3.1315, 3.1982, 3.26484, 3.3315, 3.39818, 3.46483, 3.5315, 3.59817, 3.66485, 3.73151, 3.7982, 3.86489, 3.9315, 3.99817, 4.06484, 4.1315, 4.19821, 4.26486, 4.3315, 4.39817, 4.46482, 4.53149, 4.59815, 4.66482, 4.73152, 4.79818, 4.86489, 4.93153, 4.99819, 5.06486, 5.13153, 5.1982, 5.26488, 5.33151, 5.39819, 5.46484, 5.53151, 5.59819, 5.66483, 5.73151, 5.79819, 5.86486, 5.93151, 5.99818, 6.06487, 6.13149, 6.19823, 6.26484, 6.33148, 6.39821, 6.46487, 6.53154, 6.5982, 6.66485, 6.73149, 6.7982, 6.86486, 6.9315, 6.99818, 7.06485, 7.13151, 7.1982, 7.26487, 7.33149, 7.39819, 7.46487, 7.53151, 7.5982, 7.66483, 7.73153, 7.7982, 7.86486, 7.93151, 7.99818, 8.06488, 8.13153, 8.1982, 8.26488, 8.33149, 8.39821, 8.46486, 8.53154, 8.59818, 8.66482, 8.73151, 8.79817, 8.86487, 8.93151, 8.99818, 9.06486, 9.13151, 9.1982, 9.26485, 9.3315, 9.39817, 9.46486, 9.53149, 9.59818, 9.66484, 9.73152, 9.79821, 9.86486, 9.9315, 9.99817, 10.0648, 10.1315, 10.1982, 10.2648, 10.3315, 10.3982, 10.4649, 10.5315, 10.5982, 10.6648, 10.7315, 10.7982, 10.8648, 10.9315, 10.9982, 11.0649, 11.1315, 11.1982, 11.2649, 11.3315, 11.3982, 11.4649, 11.5315, 11.5982, 11.6648, 11.7315, 11.7982, 11.8649, 11.9315, 11.9982, 12.0648, 12.1315, 12.1982, 12.2648, 12.3315, 12.3982, 12.4649, 12.5315, 12.5982, 12.6648, 12.7315, 12.7982, 12.8648, 12.9315, 12.9982, 13.0648, 13.1315, 13.1982, 13.2648, 13.3315, 13.3982, 13.4648, 13.5315, 13.5982, 13.6649, 13.7315, 13.7982, 13.8649, 13.9315, 13.9982, 14.0649, 14.1315, 14.1982, 14.2648, 14.3315, 14.3982, 14.4649, 14.5315, 14.5982, 14.6649, 14.7315, 14.7982, 14.8649, 14.9315, 14.9982, 15.0649, 15.1315, 15.1982, 15.2649, 15.3315, 15.3982, 15.4648, 15.5315, 15.5982, 15.6649, 15.7315, 15.7982, 15.8648, 15.9315, 15.9982, 16.0649, 16.1315, 16.1982, 16.2649, 16.3315, 16.3982, 16.4649, 16.5315, 16.5982, 16.6649, 16.7315, 16.7982, 16.8649, 16.9315, 16.9982, 17.0648, 17.1315, 17.1982, 17.2649, 17.3315, 17.3982, 17.4649, 17.5315, 17.5982, 17.6648, 17.7315, 17.7982, 17.8649, 17.9315, 17.9982, 18.0649, 18.1315, 18.1982, 18.2648, 18.3315, 18.3982, 18.4648, 18.5315, 18.5982, 18.6648, 18.7315, 18.7982, 18.8649, 18.9315, 18.9982, 19.0649, 19.1315, 19.1982, 19.2649, 19.3319, 19.3988, 19.4648, 19.5315, 19.5982, 19.6648, 19.7315, 19.7982, 19.8648, 19.9315, 19.9982, 20.0649, 20.1315, 20.1982, 20.2649, 20.3315, 20.3982, 20.4649, 20.5315, 20.5982, 20.6648, 20.7315, 20.7982, 20.8649, 20.9315, 20.9982, 21.0648, 21.1315, 21.1982, 21.2649, 21.3315, 21.3982, 21.4649, 21.5315, 21.5982, 21.6649, 21.7315, 21.7982, 21.8648, 21.9315, 21.9982, 22.0649, 22.1315, 22.1982, 22.2648, 22.3315, 22.3982, 22.4649, 22.5315, 22.5982, 22.6648, 22.7315, 22.7982, 22.8648, 22.9315, 22.9982, 23.0649, 23.1315, 23.1982, 23.2649, 23.3315, 23.3982, 23.4649, 23.5315, 23.5982, 23.6648, 23.7315, 23.7982, 23.8648, 23.9315, 23.9982, 24.0649, 24.1315, 24.1982, 24.2648, 24.3315, 24.3982, 24.4649, 24.5315, 24.5982, 24.6648, 24.7315, 24.7982, 24.8649, 24.9315, 24.9982, 25.0648, 25.1315, 25.1982, 25.2649, 25.3315, 25.3982, 25.4649, 25.5315, 25.5982, 25.6648, 25.7315, 25.7982, 25.8648, 25.9315, 25.9982, 26.0648, 26.1316, 26.1982, 26.2649, 26.3315, 26.3982, 26.4648, 26.5315, 26.5982, 26.6649, 26.7315, 26.7982, 26.8648, 26.9315, 26.9982, 27.0649, 27.1315, 27.1982, 27.2648, 27.3315, 27.3982, 27.4649, 27.5315, 27.5982, 27.6648, 27.7315, 27.7982, 27.8649, 27.9315, 27.9982, 28.0649, 28.1322, 28.1982, 28.2649, 28.3315, 28.3982, 28.4648, 28.5315, 28.5982, 28.6648, 28.7315, 28.7982, 28.8649, 28.9315, 28.9982, 29.0649, 29.1315, 29.1982, 29.2648, 29.3315, 29.3982, 29.4649, 29.5315, 29.5982, 29.6648, 29.7315, 29.7982, 29.8649, 29.9315, 29.9982, 30.0649, 30.1315, 30.1982, 30.2649, 30.3315, 30.3982, 30.4649, 30.5315, 30.5982, 30.6648, 30.7315, 30.7982, 30.8649, 30.9315, 30.9982, 31.0648, 31.1315, 31.1982, 31.2648, 31.3315, 31.3982, 31.4649, 31.5315, 31.5982, 31.6648, 31.7315, 31.7982, 31.8648, 31.9315, 31.9982, 32.0648, 32.1319, 32.1982, 32.2648, 32.3315, 32.3982, 32.4649, 32.5315, 32.5982, 32.6648, 32.7315
coef_x_1, 0, 0.23321, 0.455753, 0.609465, 0.767054, 0.81372, 0.884344, 0.897146, 0.992054, 0.766538, 0.554697, 0.295742, -0.0716939, -0.0569857, -0.0477283, -0.0236917, -0.0166028, -0.0152788, -0.00930114, -0.00706608, -0.00463119, -0.00258368, -0.00164825, -0.00154088, -0.000960958, -0.000729233, 0, 0, 0, 0
coef_y_2, 2.33344e-310, 2.33344e-310, 2.33344e-310, 2.33344e-310, 2.33344e-310, 2.33344e-310, 2.33344e-310, 2.33344e-310, 2.33344e-310, 2.33344e-310, 2.33344e-310, 2.33344e-310, 2.33344e-310, 2.33344e-310, 2.33344e-310, 2.33344e-310, 2.33344e-310, 2.33344e-310, 2.33344e-310, 2.33344e-310, 2.33344e-310, 2.33344e-310, 2.33344e-310, 2.33344e-310, 2.33344e-310, 2.33344e-310, 2.33344e-310, 2.33344e-310, 2.33344e-310, 2.33344e-310
coef_y_1, 0, 0.687022, 0.82571, 0.810329, 0.728354, 0.696559, 0.67472, 0.627901, 0.651672, 0.806927, 0.92048, 1.06267, 0.932354, 0.714733, 0.453778, 0.236065, 0.158168, 0.14666, 0.0903829, 0.0689005, 0.0454278, 0.0252255, 0.0160904, 0.0150187, 0.00926999, 0.00712651, 0, 0, 0, 0
